source_node,target_node,relationship,database,evidence,confidence,reference,via
10090.ENSMUSP00000141648,10090.ENSMUSP00000021495,protein_protein_interaction,STRING,9606.ENSP00000336829-9606.ENSP00000333203:710,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000141648,10090.ENSMUSP00000046636,protein_protein_interaction,STRING,9606.ENSP00000336829-9606.ENSP00000421725:868,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000141648,10090.ENSMUSP00000006952,protein_protein_interaction,STRING,9606.ENSP00000336829-9606.ENSP00000278222:444,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000141648,10090.ENSMUSP00000074810,protein_protein_interaction,STRING,9606.ENSP00000336829-9606.ENSP00000394936:721,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000141648,10090.ENSMUSP00000038559,protein_protein_interaction,STRING,9606.ENSP00000336829-9606.ENSP00000292401:632,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000141648,10090.ENSMUSP00000025951,protein_protein_interaction,STRING,9606.ENSP00000336829-9606.ENSP00000360522:512,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000141648,10090.ENSMUSP00000034588,protein_protein_interaction,STRING,9606.ENSP00000336829-9606.ENSP00000236850:732,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000141648,10090.ENSMUSP00000023590,protein_protein_interaction,STRING,9606.ENSP00000336829-9606.ENSP00000232003:874,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000141648,10090.ENSMUSP00000069418,protein_protein_interaction,STRING,9606.ENSP00000336829-9606.ENSP00000396688:458,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000141648,10090.ENSMUSP00000035658,protein_protein_interaction,STRING,9606.ENSP00000336829-9606.ENSP00000356574:446,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000141648,10090.ENSMUSP00000031314,protein_protein_interaction,STRING,9606.ENSP00000336829-9606.ENSP00000295897:945,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000141648,10090.ENSMUSP00000067541,protein_protein_interaction,STRING,9606.ENSP00000336829-9606.ENSP00000354458:648,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000101032,10090.ENSMUSP00000027871,protein_protein_interaction,STRING,9606.ENSP00000339477-9606.ENSP00000498227:445,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000027824,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000255040:407,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000046636,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000421725:426,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000038559,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000292401:516,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000074810,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000394936:657,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000103964,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000264613:572,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000108804,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000226355:589,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000067541,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000354458:428,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000031314,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000295897:885,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000000769,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000254722:647,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000005334,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000369816:953,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000030044,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000259396:489,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000028681,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000308541:443,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000074436,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000348170:407,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000033185,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000265983:602,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000046530,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000351190:473,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000028781,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000262919:412,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000106953,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000356969:438,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000023583,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000273784:471,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000133117,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000498441:469,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000068971,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000356671:431,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000074783,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000237014:664,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000039472,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000306099:430,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000033626,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000329374:625,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000000049,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000205948:516,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000023450,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000215727:438,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000141648,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000336829:427,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000036044,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000233242:594,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044033,10090.ENSMUSP00000030041,protein_protein_interaction,STRING,9606.ENSP00000342850-9606.ENSP00000265132:503,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000023589,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000493985:436,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000046636,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000233838:827,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000133117,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000498441:413,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000093641,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000277903:404,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000027615,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000356382:606,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000068971,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000356671:531,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000048357,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000261994:996,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000021948,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000253496:495,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000141648,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000336829:506,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000023450,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000215727:467,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000030985,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000421801:432,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000023590,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000232003:486,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000022576,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000181383:455,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000014578,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000308938:470,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000033822,10090.ENSMUSP00000038232,protein_protein_interaction,STRING,9606.ENSP00000344458-9606.ENSP00000264005:528,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000032203,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000323929:574,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000022616,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000315130:939,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000028239,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000362924:573,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000104091,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000465356:854,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000038232,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000264005:859,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000030044,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000259396:419,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000005334,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000369816:555,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000103964,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000264613:438,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000003071,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000468236:520,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000099534,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000497910:600,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000074810,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000394936:401,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000038559,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000292401:707,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000031314,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000295897:590,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000002663,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000222381:516,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000034588,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000236850:960,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000069418,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000396688:405,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000115173,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000466775:754,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000000049,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000205948:804,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000054499,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000346839:674,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000025249,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000365081:790,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000074436,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000441828:445,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000074783,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000237014:608,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000133302,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000252486:936,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000030041,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000265132:415,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000036044,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000233242:864,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000113126,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000227667:777,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000005218,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000398632:506,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000104939,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000417138:677,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000031320,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000296029:483,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000027657,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000356037:527,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000119827,10090.ENSMUSP00000158988,protein_protein_interaction,STRING,9606.ENSP00000345179-9606.ENSP00000381250:805,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
