source_node,target_node,relationship,database,evidence,confidence,reference,via
P01635,immunoglobulin,protein_to_pathway,name_rules,gene IGKV12-41,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P01639,immunoglobulin,protein_to_pathway,name_rules,gene IGKV9-120,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P01749,immunoglobulin,protein_to_pathway,name_rules,gene IGHV1-61,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P01754;P06328,immunoglobulin,protein_to_pathway,name_rules,gene IGHV1-62-3,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P01758,immunoglobulin,protein_to_pathway,name_rules,gene IGH-VJ558,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P01837,immunoglobulin,protein_to_pathway,name_rules,gene IGKC,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P01844,immunoglobulin,protein_to_pathway,name_rules,gene IGLC2,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P01845,immunoglobulin,protein_to_pathway,name_rules,gene IGLC3,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P01867,immunoglobulin,protein_to_pathway,name_rules,gene IGHG2B,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P01868;P01869,immunoglobulin,protein_to_pathway,name_rules,gene IGHG1,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P01869,immunoglobulin,protein_to_pathway,name_rules,gene IGHG1,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P01872,immunoglobulin,protein_to_pathway,name_rules,gene IGHM,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P03953,complement,protein_to_pathway,name_rules,gene CFD,medium,Name-rule prior from gene symbols and metabolite names only,complement
P04186,complement,protein_to_pathway,name_rules,gene CFB,medium,Name-rule prior from gene symbols and metabolite names only,complement
P05017,igf_growth,protein_to_pathway,name_rules,gene IGF1,medium,Name-rule prior from gene symbols and metabolite names only,igf_growth
P05366,acute_phase,protein_to_pathway,name_rules,gene SAA1,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
P05367,acute_phase,protein_to_pathway,name_rules,gene SAA2,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
P06683,complement,protein_to_pathway,name_rules,gene C9,medium,Name-rule prior from gene symbols and metabolite names only,complement
P06684,complement,protein_to_pathway,name_rules,gene C5,medium,Name-rule prior from gene symbols and metabolite names only,complement
P06728,lipid_lipoprotein,protein_to_pathway,name_rules,gene APOA4,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
P06909,complement,protein_to_pathway,name_rules,gene CFH,medium,Name-rule prior from gene symbols and metabolite names only,complement
P07309,carrier,protein_to_pathway,name_rules,gene TTR,medium,Name-rule prior from gene symbols and metabolite names only,carrier
P07361,acute_phase,protein_to_pathway,name_rules,gene ORM2,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
P07724,carrier,protein_to_pathway,name_rules,gene ALB,medium,Name-rule prior from gene symbols and metabolite names only,carrier
P08226,lipid_lipoprotein,protein_to_pathway,name_rules,gene APOE,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
P08607,complement,protein_to_pathway,name_rules,gene C4BPA,medium,Name-rule prior from gene symbols and metabolite names only,complement
P09813,lipid_lipoprotein,protein_to_pathway,name_rules,gene APOA2,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
P10810,acute_phase,protein_to_pathway,name_rules,gene CD14,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
P11680,complement,protein_to_pathway,name_rules,gene CFP,medium,Name-rule prior from gene symbols and metabolite names only,complement
P14106,complement,protein_to_pathway,name_rules,gene C1QB,medium,Name-rule prior from gene symbols and metabolite names only,complement
P14847,acute_phase,protein_to_pathway,name_rules,gene CRP,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
P16294,coagulation,protein_to_pathway,name_rules,gene F9,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
P16301,lipid_lipoprotein,protein_to_pathway,name_rules,gene LCAT,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
P18531,immunoglobulin,protein_to_pathway,name_rules,gene IGHV3-6,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P19221,coagulation,protein_to_pathway,name_rules,gene F2,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
P20918,coagulation,protein_to_pathway,name_rules,gene PLG,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
P21180,complement,protein_to_pathway,name_rules,gene C2,medium,Name-rule prior from gene symbols and metabolite names only,complement
P21614,carrier,protein_to_pathway,name_rules,gene GC,medium,Name-rule prior from gene symbols and metabolite names only,carrier
P26262,coagulation,protein_to_pathway,name_rules,gene KLKB1,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
P29699,acute_phase,protein_to_pathway,name_rules,gene AHSG,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
P31532,acute_phase,protein_to_pathway,name_rules,gene SAA4,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
P32261,coagulation,protein_to_pathway,name_rules,gene SERPINC1,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
P33587,coagulation,protein_to_pathway,name_rules,gene PROC,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
P33622,lipid_lipoprotein,protein_to_pathway,name_rules,gene APOC3,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
P34928,lipid_lipoprotein,protein_to_pathway,name_rules,gene APOC1,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
P35441,coagulation,protein_to_pathway,name_rules,gene THBS1,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
P40694,immunoglobulin,protein_to_pathway,name_rules,gene IGHMBP2,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
P41317,complement,protein_to_pathway,name_rules,gene MBL2,medium,Name-rule prior from gene symbols and metabolite names only,complement
P46412,redox_detox,protein_to_pathway,name_rules,gene GPX3,medium,Name-rule prior from gene symbols and metabolite names only,redox_detox
P47878,igf_growth,protein_to_pathway,name_rules,gene IGFBP3,medium,Name-rule prior from gene symbols and metabolite names only,igf_growth
P49182,coagulation,protein_to_pathway,name_rules,gene SERPIND1,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
P51910,lipid_lipoprotein,protein_to_pathway,name_rules,gene APOD,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
P52430,lipid_lipoprotein,protein_to_pathway,name_rules,gene PON1,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
P52430,redox_detox,protein_to_pathway,name_rules,gene PON1,medium,Name-rule prior from gene symbols and metabolite names only,redox_detox
P55065,lipid_lipoprotein,protein_to_pathway,name_rules,gene PLTP,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
P70274,redox_detox,protein_to_pathway,name_rules,gene SELENOP,medium,Name-rule prior from gene symbols and metabolite names only,redox_detox
P70389,igf_growth,protein_to_pathway,name_rules,gene IGFALS,medium,Name-rule prior from gene symbols and metabolite names only,igf_growth
P98064,complement,protein_to_pathway,name_rules,gene MASP1,medium,Name-rule prior from gene symbols and metabolite names only,complement
P98086,complement,protein_to_pathway,name_rules,gene C1QA,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q00623,lipid_lipoprotein,protein_to_pathway,name_rules,gene APOA1,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
Q00724,carrier,protein_to_pathway,name_rules,gene RBP4,medium,Name-rule prior from gene symbols and metabolite names only,carrier
Q01339,lipid_lipoprotein,protein_to_pathway,name_rules,gene APOH,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
Q02105,complement,protein_to_pathway,name_rules,gene C1QC,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q03311,redox_detox,protein_to_pathway,name_rules,gene BCHE,medium,Name-rule prior from gene symbols and metabolite names only,redox_detox
Q05020,lipid_lipoprotein,protein_to_pathway,name_rules,gene APOC2,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
Q07456,carrier,protein_to_pathway,name_rules,gene AMBP,medium,Name-rule prior from gene symbols and metabolite names only,carrier
Q07968,coagulation,protein_to_pathway,name_rules,gene F13B,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
Q08761,coagulation,protein_to_pathway,name_rules,gene PROS1,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
Q3UZ09,complement,protein_to_pathway,name_rules,gene C1RL,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q4LDF6,complement,protein_to_pathway,name_rules,gene CFHR2,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q4LDF6;Q61405,complement,protein_to_pathway,name_rules,gene CFHR2,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q60590,acute_phase,protein_to_pathway,name_rules,gene ORM1,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
Q61129,complement,protein_to_pathway,name_rules,gene CFI,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q61147,redox_detox,protein_to_pathway,name_rules,gene CP,medium,Name-rule prior from gene symbols and metabolite names only,redox_detox
Q61171,redox_detox,protein_to_pathway,name_rules,gene PRDX2,medium,Name-rule prior from gene symbols and metabolite names only,redox_detox
Q61247,coagulation,protein_to_pathway,name_rules,gene SERPINF2,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
Q61268,lipid_lipoprotein,protein_to_pathway,name_rules,gene APOC4,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
Q61406,complement,protein_to_pathway,name_rules,gene CFHR1,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q61646,acute_phase,protein_to_pathway,name_rules,gene HP,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
Q61702,acute_phase,protein_to_pathway,name_rules,gene ITIH1,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
Q61703,acute_phase,protein_to_pathway,name_rules,gene ITIH2,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
Q61704,acute_phase,protein_to_pathway,name_rules,gene ITIH3,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
Q61805,acute_phase,protein_to_pathway,name_rules,gene LBP,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
Q61838,igf_growth,protein_to_pathway,name_rules,gene PZP,medium,Name-rule prior from gene symbols and metabolite names only,igf_growth
Q62087,lipid_lipoprotein,protein_to_pathway,name_rules,gene PON3,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
Q62087,redox_detox,protein_to_pathway,name_rules,gene PON3,medium,Name-rule prior from gene symbols and metabolite names only,redox_detox
Q62351,carrier,protein_to_pathway,name_rules,gene TFRC,medium,Name-rule prior from gene symbols and metabolite names only,carrier
Q64726,carrier,protein_to_pathway,name_rules,gene AZGP1,medium,Name-rule prior from gene symbols and metabolite names only,carrier
Q7M757,complement,protein_to_pathway,name_rules,gene C6,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q80YC5,coagulation,protein_to_pathway,name_rules,gene F12,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
Q80YQ1,coagulation,protein_to_pathway,name_rules,gene THBS1,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
Q8BH35,complement,protein_to_pathway,name_rules,gene C8B,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q8BH61,coagulation,protein_to_pathway,name_rules,gene F13A1,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
Q8BND5,redox_detox,protein_to_pathway,name_rules,gene QSOX1,medium,Name-rule prior from gene symbols and metabolite names only,redox_detox
Q8HW98,immunoglobulin,protein_to_pathway,name_rules,gene IGLON5,medium,Name-rule prior from gene symbols and metabolite names only,immunoglobulin
Q8K0E8,coagulation,protein_to_pathway,name_rules,gene FGB,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
Q8K182,complement,protein_to_pathway,name_rules,gene C8A,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q8VCG4,complement,protein_to_pathway,name_rules,gene C8G,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q8VCM7,coagulation,protein_to_pathway,name_rules,gene FGG,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
Q8VCU2,lipid_lipoprotein,protein_to_pathway,name_rules,gene GPLD1,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
Q91V80,lipid_lipoprotein,protein_to_pathway,name_rules,gene APOF,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
Q91WP0,complement,protein_to_pathway,name_rules,gene MASP2,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q91X70,complement,protein_to_pathway,name_rules,gene C6,medium,Name-rule prior from gene symbols and metabolite names only,complement
Q91X72,carrier,protein_to_pathway,name_rules,gene HPX,medium,Name-rule prior from gene symbols and metabolite names only,carrier
Q91XL1,acute_phase,protein_to_pathway,name_rules,gene LRG1,medium,Name-rule prior from gene symbols and metabolite names only,acute_phase
Q921I1,carrier,protein_to_pathway,name_rules,gene TF,medium,Name-rule prior from gene symbols and metabolite names only,carrier
Q9CQW3,coagulation,protein_to_pathway,name_rules,gene PROZ,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
Q9D7N9,lipid_lipoprotein,protein_to_pathway,name_rules,gene APMAP,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
Q9QZU3,coagulation,protein_to_pathway,name_rules,gene GP5,medium,Name-rule prior from gene symbols and metabolite names only,coagulation
Q9Z1R3,lipid_lipoprotein,protein_to_pathway,name_rules,gene APOM,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST6.5686M835.5327,purine,metabolite_to_pathway,name_rules,mpost6.5686m835.5327 xanthine hmdb00292 ,medium,Name-rule prior from gene symbols and metabolite names only,purine
MPOST6.5686M835.5327,tryptophan,metabolite_to_pathway,name_rules,mpost6.5686m835.5327 xanthine hmdb00292 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MPOST7.6391M522.3558,amino_acid,metabolite_to_pathway,name_rules,mpost7.6391m522.3558 homocysteine thiolactone hmdb02287 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST7.6391M522.3558,energy_tca,metabolite_to_pathway,name_rules,mpost7.6391m522.3558 homocysteine thiolactone hmdb02287 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MPOST7.6391M522.3558,sulfur_redox,metabolite_to_pathway,name_rules,mpost7.6391m522.3558 homocysteine thiolactone hmdb02287 ,medium,Name-rule prior from gene symbols and metabolite names only,sulfur_redox
MPOST6.1973M228.1961,amino_acid,metabolite_to_pathway,name_rules,mpost6.1973m228.1961 anserine hmdb00194 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST8.0979M381.2973,energy_tca,metabolite_to_pathway,name_rules,mpost8.0979m381.2973 l-lactic acid hmdb00190 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
